1118 Comm Ave #1,Samia,,,https://www.youtube.com/watch?v=We3G3boBSVo
68 Woodstock #10,Samia,,,https://www.youtube.com/watch?v=xkxMy0IJz0I
221 Kelton #4,Samia,,,https://www.youtube.com/watch?v=-WNGpywOxtk
41 Chestnut Hill Ave #32,Samia,,,http://www.youtube.com/watch?v=gRCFS9k2MT0
95 Gordon St #6,Samia,,,http://www.youtube.com/watch?v=H8v1kvLq_5g&feature=youtu.be
1292 Comm Ave #3,Samia,,,http://www.youtube.com/watch?v=r59u2ijaNOM&feature=youtu.be
71 Chester #5,Samia,,,http://www.youtube.com/watch?v=0ziOIVe_H3o&feature=youtu.be
36 S. Huntington Ave #16,Samia,,,http://www.youtube.com/watch?v=Vi39bvJFzuM&feature=youtu.be
368 Riverway #6,Samia,,,http://www.youtube.com/watch?v=TsmxR-XDUWI&feature=youtu.be
21 mansfield #1R,Samia,,,https://www.youtube.com/watch?v=kt8jj6MMn_M
1126 Comm ave #B,Samia,,,https://www.youtube.com/watch?v=5cJKSVLmP-I
1126 comm ave # c,samia,,,https://www.youtube.com/watch?v=WrgsuFeiBts
95 gordon # 8,samia,,,https://www.youtube.com/watch?v=kpCLyTNEp0k
95 Gordon #18,samia,,,https://www.youtube.com/watch?v=GpydKBzk-IQ
225 Kelton St #5,Samia,,,http://www.youtube.com/watch?v=yTClA0s1G3U&feature=youtu.be
165 Kelton St #1,Samia,,,http://www.youtube.com/watch?v=C_w6zxN54uI&feature=youtu.be
225 Kelton St #4,Samia,,,http://www.youtube.com/watch?v=L6br8MoyD2g&feature=youtu.be
75 S. Hunt Ave #6,Samia,,,http://www.youtube.com/watch?v=VjjDFpVbt14&feature=youtu.be
231 Harrison #28,Samia,,,http://www.youtube.com/watch?v=V-jyzzU7Ofs&feature=youtu.be
231 Harrison Ave #11,Samia,,,http://www.youtube.com/watch?v=-7yeLjA4Erk&feature=youtu.be
1118 Comm Ave #B,Samia,,,http://www.youtube.com/watch?v=vVFjY28P50E&feature=youtu.be
36 S Hunt Ave #6,Samia,,,http://www.youtube.com/watch?v=rsyChsAR0rY&feature=youtu.be
165 Kelton St #15,Samia,,,http://www.youtube.com/watch?v=wbOJFZcPeVA&feature=youtu.be
64 Woodstock #3,Samia,,,http://www.youtube.com/watch?v=PNlAAF-Rcsc&feature=youtu.be
64 Woodstock #9,Samia,,,http://www.youtube.com/watch?v=IKh4jXnmkTY&feature=youtu.be
2 Westford Place #3,Samia,,,http://www.youtube.com/watch?v=WCMjq5DvvS0&feature=youtu.be
266 Chestnut Hill Ave #6,Samia,,,http://www.youtube.com/watch?v=FGbu7YOdySE&feature=youtu.be
19 Braemore #2,Samia,,,http://www.youtube.com/watch?v=AjXO4RdztIw&feature=youtu.be
127 Lanark Rd #2,Samia,,,http://www.youtube.com/watch?v=K1p0Dn7eaZg&feature=youtu.be
127 Lanark Rd #1,Samia,,,http://www.youtube.com/watch?v=MFMdo2MnjBI
224 South street # 4,Samia,,,http://www.youtube.com/watch?v=ff4kPiTHRuk
146 Chiswick Rd #2,Samia,,,http://www.youtube.com/watch?v=DO8nmrnqO0s
1114 Comm Ave #B,Samia,,,http://www.youtube.com/watch?v=uOODEEWbrjM
1120 Comm Ave #A,Samia,,,http://www.youtube.com/watch?v=REANbx-q8Qc
1126 Comm Ave #A,Samia,,,http://www.youtube.com/watch?v=YItSrBe46wY
231 harrison # 20,Samia,,,http://www.youtube.com/watch?v=wVvAmzsQlUs
1118 Commonwealth #c,Samia,,,http://www.youtube.com/watch?v=XRGKk1xUOlY
35 Gardner # B,Samia,,,http://www.youtube.com/watch?v=5LRl4stXKRk
228 Kelton St #15,Samia,,,http://www.youtube.com/watch?v=3-_-1vUvp44
60 Woodstock #1,Samia,,,http://www.youtube.com/watch?v=gAOhOJNONC0
368 riverway 25,samia,,,http://www.youtube.com/watch?v=ppbHOgdNSSY
29 Colborne Rd #6,Samia,,,http://www.youtube.com/watch?v=4DIn5hacqfM
1681 Comm Ave #5,Samia,,,http://www.youtube.com/watch?v=NDTWJc0Z_dI
1681 Comm Ave #1,Samia,,,http://www.youtube.com/watch?v=moXIlAcm4GQ
221 Kelton St #18,Samia,,,http://www.youtube.com/watch?v=fU1FCNbnngo
10 Allston #10,Samia,,,http://www.youtube.com/watch?v=qymtFEjoDnA
10 Allston #5,Samia,,,http://www.youtube.com/watch?v=Qc0DtDSkhCo
45 Chestnut Hill Ave #41,Samia,,,http://www.youtube.com/watch?v=I2k7tvNgyuA
45 Waban street # 5,Samia,,,http://www.youtube.com/watch?v=HAbpygS1ZNE
1683 Comm Ave #B1,Samia,,,http://www.youtube.com/watch?v=-zpLjVsi40w
1683 Comm Ave #B2,Samia,,,http://www.youtube.com/watch?v=_nRGNVfcn-0
1116 Comm Ave #2,Samia,,,http://www.youtube.com/watch?v=IEOkwlfteZA
1120 Commonwealth ave # 3,Samia,,,http://www.youtube.com/watch?v=AidR0vfB7ag&feature=c4-overview&list=UUmKG0Rcx-l-f-MZE1TcwALA
35 Gardner St #2,Samia,,,http://www.youtube.com/watch?v=m_fisPKIxHw
260 campbell,Samia,,,http://www.youtube.com/watch?v=iuK5JUVFr2M&feature=c4-overview&list=UUmKG0Rcx-l-f-MZE1TcwALA
58 Leo Birmingham #4,Samia,,,http://www.youtube.com/watch?v=6TeX-DQXwn0
89 atlantic ave,samia,,,http://www.youtube.com/watch?v=FBvExf2KyE8&feature=c4-overview&list=UUmKG0Rcx-l-f-MZE1TcwALA
165 kelton # 34,samia,,,http://www.youtube.com/watch?v=6yll3GX4mso&feature=c4-overview&list=UUmKG0Rcx-l-f-MZE1TcwALA
1683 Comm Ave #2,Samia,,,http://www.youtube.com/watch?v=-fEWcXEzEpU
220 Kelton St #20,Samia,,,http://www.youtube.com/watch?v=RUe9Ka3bWas
224 Kelton #18,Samia,,,https://www.youtube.com/watch?v=edZCQue0Uas
220 Kelton St #15,Samia,,,https://www.youtube.com/watch?v=YWjOL-fI9Io
170 Kelton St #10,Samia,,,https://www.youtube.com/watch?v=TTEOvSS0PNg
68 Woodstock #12,Samia,,,https://www.youtube.com/watch?v=plNzRWoivNQ
1292 Commonwealth Ave #7,Samia,,,https://www.youtube.com/watch?v=OXKuevKo3zQ
1292 Commonwealth Ave #11,Samia,,,https://www.youtube.com/watch?v=gjiJoYkj_68
1128 Commonwealth Ave #5,Samia,,,https://www.youtube.com/watch?v=Nv6lHwt-43s
1126 Commonwealth Ave #3,Samia,,,https://www.youtube.com/watch?v=UGbQQ46fsRM
65 Tremont St #1L,Samia,,,http://www.youtube.com/watch?v=ErOlpoRGEZ8
352 shirley street # 2,Samia,,,http://www.youtube.com/watch?v=gSrGza49-9E&feature=c4-overview&list=UUmKG0Rcx-l-f-MZE1TcwALA
2 Westford Place #2,Samia,,,http://www.youtube.com/watch?v=vBow-Ssmoso
1120 Comm Ave #1,Samia,,,http://www.youtube.com/watch?v=9f_p0nKO0E4
222 South St #8,Samia,,,http://www.youtube.com/watch?v=qc5mrsiC3hc
196 Fairmount Ave #9,Samia,,,http://www.youtube.com/watch?v=cd-I928RJ10
62 Maple St #1,Samia,,,http://www.youtube.com/watch?v=YuAkLcAKAT8
41 Chestnut Hill Ave #21,Samia,,,http://www.youtube.com/watch?v=_VPkm3QzUfg
196 Fairmount Ave #3,Samia,,,http://www.youtube.com/watch?v=AQJ8tLk3x9c
71 Chester St #4,Samia,,,http://www.youtube.com/watch?v=uf-EsjM3R0Q
75 Chester St #15,Samia,,,http://www.youtube.com/watch?v=j3vUe0Mrle0
21 Quint Ave #5,Samia,,,http://www.youtube.com/watch?v=k2vxWL0E5tg
1132 Comm Ave #12,Samia,,,http://www.youtube.com/watch?v=FTs58BVogL0
266 Chestnut Hill Ave #5,Samia,,,http://www.youtube.com/watch?v=gIWRiD6WWVI
50A Winship #1,Samia,,,http://www.youtube.com/watch?v=ruhQb-GfYQ0
665 Columbia #1,Samia,,,http://www.youtube.com/watch?v=TDfPnajhQ24
15 Sumner St #1,Samia,,,http://www.youtube.com/watch?v=Yy-rcTYUaD4
189 Chestnut Hill Ave #2,Samia,,,http://www.youtube.com/watch?v=H8HS4PdCkFY
40 Ridgemont #1B,Samia,,,http://www.youtube.com/watch?v=9oyfn9SJHNE
146 Chiswick Rd #5,Samia,,,http://www.youtube.com/watch?v=xmQv2ldF4wo
4 Imrie Rd #3,Samia,,,http://www.youtube.com/watch?v=sI1_pA_8qTM
2 Islington Terrace #1,Samia,,,http://www.youtube.com/watch?v=xNWi7q57ON4
1120 Comm ave # 8,Samia,,,http://www.youtube.com/watch?v=s4S0IA8KWIo&feature=c4-overview&list=UUmKG0Rcx-l-f-MZE1TcwALA
1124 comm ave #6a,Samia,,,http://www.youtube.com/watch?v=VEf1ws3WgUg&list=UUmKG0Rcx-l-f-MZE1TcwALA&feature=c4-overview
1124 Comm # 2,Samia,,,http://www.youtube.com/watch?v=uizGBpKLobs&list=UUmKG0Rcx-l-f-MZE1TcwALA&feature=c4-overview
185 Chestnut Hill Ave #16,Samia,,,http://www.youtube.com/watch?v=XWnroRL6sSo
220 South St #8,Samia,,,http://www.youtube.com/watch?v=KIrT8I3yThQ
230 South St #2,Samia,,,http://www.youtube.com/watch?v=hewjtd_IFl0
230 South St #3,Samia,,,http://www.youtube.com/watch?v=U0XANxZR23A
230 South St #4,Samia,,,http://www.youtube.com/watch?v=UK_cJaU8K1s
740 Central St Webster 21,Samia West,,,http://www.youtube.com/watch?v=VttmzYqdVIo
740 Central St Hancock 11,Samia West,,,http://www.youtube.com/watch?v=zjMACJ9RC6Q
740 Central St Lafayette 3,Samia West,,,http://www.youtube.com/watch?v=IN6-KHSYwMQ
740 Central St Tyler 10,Samia West,,,http://www.youtube.com/watch?v=n9pMoQ0BPag
740 Central St Jefferson 2,Samia West,,,http://www.youtube.com/watch?v=Gi8ATJmh4jI
740 Central St Jefferson 22,Samia West,,,http://www.youtube.com/watch?v=aqFEhBNv8jg
73A Manchester St #4,Samia West,,,http://www.youtube.com/watch?v=xacov9H3qn4
73A Manchester St #5,Samia West,,,http://www.youtube.com/watch?v=3MEbaO7fOKE
100 Bemis Rd #4,Samia West,,,http://www.youtube.com/watch?v=0Ecn7yOm_4M
100 Bemis Rd #9,Samia West,,,http://www.youtube.com/watch?v=IGLQclWIM1s
10 lothian 12,seigel,,,http://www.youtube.com/watch?v=y_becNXthRY
26 Comm Terrace #6,shing,,,http://www.youtube.com/watch?v=ubM4wVC3xM8
4 Ransom Rd #21,Sydney Kwan,,,http://www.youtube.com/watch?v=5qzEV8ufhuI
156 Coolidge St #3,Lily Lee,,,http://www.youtube.com/watch?v=x6Ks8FQdZxk
374 Chestnut Hill Ave #5,Toll & Isenberg,,,http://www.youtube.com/watch?v=-N0Er8cJT3A&feature=youtu.be
11 manchester street,Tom Hu,,,http://www.youtube.com/watch?v=hGyw6u4o4dI&feature=c4-overview&list=UUmKG0Rcx-l-f-MZE1TcwALA
161 lakeshore,victoria,,,http://www.youtube.com/watch?v=3Z4ydxnkBiY
30 Allston St #32,Vinnie Auditore,,,http://www.youtube.com/watch?v=uXCnSGWJ1lQ
30 Allston St #21,Vinny Auditore,,,http://www.youtube.com/watch?v=kw75O1XxkDg&feature=youtu.be
30 Allston St #5,Vinny Auditore,,,http://www.youtube.com/watch?v=gYwGy3jZdJU&feature=youtu.be
30 Allston St #14,Vinny Auditore,,,http://www.youtube.com/watch?v=EU7hvS6n2Rc&feature=youtu.be
19 etna,william,,,http://www.youtube.com/watch?v=cVGFEi3B9S0
39 Englewood #17,Youshmi Lau,,,http://www.youtube.com/watch?v=CoBoMFKc5i0
147 Kelton St #505,Yuxin Xu,,,http://www.youtube.com/watch?v=EjXYM9jB3pk&feature=youtu.be
1330 Comm Ave #23,,,,http://www.youtube.com/watch?v=8bcBPYdjOp0&feature=youtu.be
125 chiswick (Studio),,,,http://www.youtube.com/watch?v=zNF1XHgHw2g&feature=c4-overview&list=UUmKG0Rcx-l-f-MZE1TcwALA
5 Spofford #15,,,,http://www.youtube.com/watch?v=gn_E_bdA69o
26 Allston street # 8,,,,http://www.youtube.com/watch?v=FkhykWItTLA&feature=c4-overview&list=UUmKG0Rcx-l-f-MZE1TcwALA
90 Brook St #2,,,,http://www.youtube.com/watch?v=t7DeZvzEvW0
1607 commonwealth ave # 9,,,,http://www.youtube.com/watch?v=x9AYRFkdqok&feature=c4-overview&list=UUmKG0Rcx-l-f-MZE1TcwALA
252 Mason Terrace,,,,http://www.youtube.com/watch?v=1uoHLT5RnD8
24 Mt Vernon #503,Marco,,,https://www.youtube.com/watch?v=vsRNK7ZX7MA
95 Gardner #2,Samia,,,http://www.youtube.com/watch?v=AUp_NtU9D8o
2 BD model,Watermark,,,https://www.youtube.com/watch?v=rUuUbSqUNE0
1 BD model,Watermark,,,https://www.youtube.com/watch?v=CsxcA7YqyT8
127 St Botolph #9,Copley,,,https://www.youtube.com/watch?v=Qm2XO8FLvxA
28 Queensberry #5,Copley,,,https://www.youtube.com/watch?v=V8wVnA3r1kE
51 Queensberry #2,Copley,,,https://www.youtube.com/watch?v=Y1i_-HihPGA
231 Harrison Ave #30,Samia,,,https://www.youtube.com/watch?v=l9nnp2_UboY
98A Longwood Ave #4,Cohen,,,https://www.youtube.com/watch?v=1dyTdF7BQNA
,Cohen,,,
11 Gorham St #9,Justin Liu,,,https://www.youtube.com/watch?v=jV0xXnGdqOQ
192 Allston St #2,Olivier Sakellarios,,,https://www.youtube.com/watch?v=_5OvfPbDtLQ
55 Linden St #5,Samia,,,https://www.youtube.com/watch?v=9lPK8e4z8y8
90 Cypress St #6,Samia,,,https://www.youtube.com/watch?v=-HmKAqyUvGI
142 Davis Ave #2,Samia,,,https://www.youtube.com/watch?v=hWHoSUQdMNw
142 Davis Ave #6,Samia,,,https://www.youtube.com/watch?v=VFLKZPh9hZ8
113 beacon # gf,heath,,,http://www.youtube.com/watch?v=QGKWNbn6ic8
113 beacon gr,heath,,,http://www.youtube.com/watch?v=T_8qa2Bn_Qc
94 Appleton St #4,Traynor,,,https://www.youtube.com/watch?v=aUiYJ14XmXA
87 Appleton St #3,Traynor,,,https://www.youtube.com/watch?v=XmrrTm7eXT0
264 harvard street,reservoir towers,,,http://www.youtube.com/watch?v=atL_wvPv98U&list=UUmKG0Rcx-l-f-MZE1TcwALA
504 beacon street,Moskow,,,http://www.youtube.com/watch?v=fvWuWge6VJ0&list=UUmKG0Rcx-l-f-MZE1TcwALA
60 Woodstock #18,Samia,,,https://www.youtube.com/watch?v=T4ltXUsNynU
189 Chestnut Hill Ave #10,Samia,,,https://www.youtube.com/watch?v=05OAwxCHHW4
12 foster street # 6,Calzone,,,http://www.youtube.com/watch?v=NXpTKgtpcR4
345 Franklin street # 507,Hamilton,,,http://www.youtube.com/watch?v=QM7UzgXK4zE
1132 Comm ave # 9,Samia,,,https://www.youtube.com/watch?v=py2LsnbSbw0&list=UUmKG0Rcx-l-f-MZE1TcwALA
1128 # 4a,Samia,,,https://www.youtube.com/watch?v=6tkIFn6ywcs&list=UUmKG0Rcx-l-f-MZE1TcwALA
68 woodstock # 11,Samia,,,https://www.youtube.com/watch?v=EJYn4Ge02N8&list=UUmKG0Rcx-l-f-MZE1TcwALA
30 Gardner Rd #3E,Cohen,,,https://www.youtube.com/watch?v=kK-tTN5tTz0
30 Gardner Rd #2B,Cohen,,,https://www.youtube.com/watch?v=P0O0yUvrGlo
30 Gardner Rd #1G,Cohen,,,https://www.youtube.com/watch?v=H1Q68AjyAQM
368 riverway # 26,Samia,,,https://www.youtube.com/watch?v=fFB5WHwcVaI&list=UUmKG0Rcx-l-f-MZE1TcwALA
153 E. Cottage St #1,Samia,,,https://www.youtube.com/watch?v=pxlGDEQFUDg
153 E. Cottage St #2,Samia,,,https://www.youtube.com/watch?v=TJtWQiQC5fw
153 E. Cottage St #3,Samia,,,https://www.youtube.com/watch?v=Ntya780x5s8
387 harvard street # 3r,ashkan,,,https://www.youtube.com/watch?v=5CFYDYniH3k&list=UUmKG0Rcx-l-f-MZE1TcwALA
88 West Cedar St #A,Copley,,,https://www.youtube.com/watch?v=vSzJ46l1bWU
88 West Cedar St #5,Copley,,,https://www.youtube.com/watch?v=xKh1aMLXbGA
127 St Botolph #3,Copley,,,https://www.youtube.com/watch?v=vM5PSGCrXPs
127 St Botolph #4,Copley,,,https://www.youtube.com/watch?v=4eTqa5dix7E
8 Melrose St #1,Access,,,https://www.youtube.com/watch?v=4NoABZACUyA
11 Revere St #1,Access,,,https://www.youtube.com/watch?v=Ei26OO6naV4
204 Third St #1,Access,,,https://www.youtube.com/watch?v=XH71RbXXE9E
1259 Comm Ave #7,Bill Wong,,,https://www.youtube.com/watch?v=JS9K3IMhNYQ
102 Longwood Ave #A,Cohen,,,https://www.youtube.com/watch?v=z0cKVHMb9ws
297 Faneuil St #1,Keegan,,,https://www.youtube.com/watch?v=VE-iF7RIRtg
10 Short St #3,Cohen,,,https://www.youtube.com/watch?v=ZAYNDzXmRcY
120 Warren St #19,Cohen,,,https://www.youtube.com/watch?v=kxMg0BoQ_VQ
84 Gordon St #203,Remax,,,https://www.youtube.com/watch?v=ZbeAM1b3T_c
72 Raymond #2,Bari Brodsky,,,https://www.youtube.com/watch?v=j0kxRjedIdc
80 Litchfield #8,Fimi,,,https://www.youtube.com/watch?v=7VL-630I4vo
165 Kelton St #24,Samia,,,https://www.youtube.com/watch?v=KfyXRpV15T8
57 Waverly #2,Fimi,,,https://www.youtube.com/watch?v=93_mKFEQo6c
237 St Paul St #2,Jardus,,,https://www.youtube.com/watch?v=cFkt_TUdw0A
98A Longwood #2,Cohen,,,https://www.youtube.com/watch?v=wsDedkG45d0
1137 Comm Ave #2,Hamilton,,,https://www.youtube.com/watch?v=0zpo9TfPUvw
297 Faneuil # 3,Keegan,,,https://www.youtube.com/watch?v=4pg2K8QtFKM&list=UUmKG0Rcx-l-f-MZE1TcwALA
297 Faneuil #2,Keegan,,,https://www.youtube.com/watch?v=xW9ksfgjhAQ
endicott,DALCOSTA,,,https://www.youtube.com/watch?v=ryhnf0LxQHI&list=UUmKG0Rcx-l-f-MZE1TcwALA
73 Empire St #3,Samia,,,https://www.youtube.com/watch?v=raN3Q1elHc8
41 John St,Samia,,,https://www.youtube.com/watch?v=UA5jMAxz3Xg
26 John St #1,Samia,,,https://www.youtube.com/watch?v=AniuJYdfHx0
122 Warren St #6,Cohen,,,https://www.youtube.com/watch?v=84tY8nF9Ct8
119 Brainerd #10,Cohen,,,https://www.youtube.com/watch?v=88-DAjSNa8o
122 warren # 12,Cohen,,,https://www.youtube.com/watch?v=iWAXy5xxXQY
1126 Boylston St #505,Hamilton,,,https://www.youtube.com/watch?v=qCm6MNEC_g4
24 Mt Vernon St #602,Cohen,,,https://www.youtube.com/watch?v=Jf9Rs68JJUQ
85 Winchester St #2,Cohen,3 bedroom,,https://www.youtube.com/watch?v=xl2h2YQldXU
20 Mt Vernon St #603,Cohen,,,https://www.youtube.com/watch?v=NOrSLypqdlw
Atrium 209,Hamilton,,,https://www.youtube.com/watch?v=1vOgXoWkWME&list=UUmKG0Rcx-l-f-MZE1TcwALA
230 South St #5,samia,,,https://www.youtube.com/watch?v=84epEfMwlxc
464 Salem St #2,Cohen,1 bd,,https://www.youtube.com/watch?v=-wqeZxOWPEA
464 Salem St #1,Cohen,1 bd,,https://www.youtube.com/watch?v=dUuKGoPBqdc
464 Salem St #7,Cohen,1 bd,,https://www.youtube.com/watch?v=hSAWB8TLH0E
16 Fuller St #3,Agnes Wong,3 bd,,https://www.youtube.com/watch?v=pOPM542N4s0
83 Gordon St #1,Samia,,,https://www.youtube.com/watch?v=vucZ4_OHO4g
26 Bellevue St #3,Cohen,,,https://www.youtube.com/watch?v=XB6_tlM5WMc
Atrium 447,Hamilton,,,https://www.youtube.com/watch?v=qVTU3TOm29U&list=UUmKG0Rcx-l-f-MZE1TcwALA
75 Gardner St #23,Hamilton,,,https://www.youtube.com/watch?v=sjIzeYNOcZM
283 St Paul St #21,Hamilton,,,https://www.youtube.com/watch?v=uakyO7Wj6oI
Dexter 175/210,Hamilton,,,https://www.youtube.com/watch?v=wDDDiv2NPd8
Dexter 185/747,Hamilton,,,https://www.youtube.com/watch?v=o1yHMeMtz14
75 gardner # 33,hamilton,,,https://www.youtube.com/watch?v=zBeldWJc7Do&list=UUmKG0Rcx-l-f-MZE1TcwALA
1126 boylston street 607,hamilton,,,https://www.youtube.com/watch?v=BTQIY9BuOYI&list=UUmKG0Rcx-l-f-MZE1TcwALA
88 gardner b3,hamilton,,,https://www.youtube.com/watch?v=dxClFPLpEtA
1156 Comm Ave #58,Hamilton,,,https://www.youtube.com/watch?v=QBk683eHMPc
1482 Beacon St #15,Ashkan,,,https://www.youtube.com/watch?v=PrZi3aXYb04
1482 Beacon St #11,Ashkan,,,https://www.youtube.com/watch?v=kOCS9UsInXM
387 Harvard St #1R,Ashkan,,,https://www.youtube.com/watch?v=5ECCXpKlGLY
40 Boylston # 501,Hamilton,,,https://www.youtube.com/watch?v=5ECCXpKlGLY&index=2&list=UUmKG0Rcx-l-f-MZE1TcwALA
1160 Comm Ave #35,Hamilton,,,https://www.youtube.com/watch?v=IpnUvyoqFSE
1148 Comm Ave #47,Hamilton,,,https://www.youtube.com/watch?v=AVO75EUCFig
1144 Comm Ave #32,Hamilton,,,https://www.youtube.com/watch?v=Ks0BlpoWA60
Atrium #323,Hamilton,,,https://www.youtube.com/watch?v=e0Il4_OTD5I
1127 Comm Ave #30,Rolls Realty,,,https://www.youtube.com/watch?v=WvliNsIKYgQ
160 East Berkely # 514,Hamilton,,,https://www.youtube.com/watch?v=1d5xkX6Fu-g
32 Gardena St,Jim Hughes,4 bd,,https://www.youtube.com/watch?v=jjC4uHj9MCU
35 Parsons St #1,Geno Rufo,4 bd,,https://www.youtube.com/watch?v=JW6k5jq58KI
35 Parsons St #2,Geno Rufo,studio,,https://www.youtube.com/watch?v=bSCx5jWN42w
504 Beacon # 51,Moskow,1bed,,https://www.youtube.com/edit?o=U&video_id=1j3ZtlMrE4o
283 St.Paul # 2,Hamilton,studio,,https://www.youtube.com/watch?v=H-z8nZe9QcY
211 Harvard st # 1,Berkman,studio,,https://www.youtube.com/watch?v=3mUnDTeuO18
Atrium #418,Hamilton,2 BD,,https://www.youtube.com/watch?v=YauQ9aJXnr8
165 Kelton St # 1,Samia,Studio (alcove),,https://www.youtube.com/watch?v=Ny2FV2ZjoXQ&list=UUmKG0Rcx-l-f-MZE1TcwALA
30 Allston St. # 35,Vinnie Auditore,2 Bedroom,,https://www.youtube.com/watch?v=-fivmgJTqZk
64 Brighton Ave # 103,Moskow,1 bed,,https://www.youtube.com/watch?v=UYRzGs5j13g&list=UUmKG0Rcx-l-f-MZE1TcwALA
119 Brainerd Rd #3,Cohen,1 bd,,https://www.youtube.com/watch?v=NGhd0sTunv0
5 1/2 Joy St #2,Cohen,1 BD,,https://www.youtube.com/watch?v=-yQVquh0La8
,Cohen,studio,,https://www.youtube.com/watch?v=AN46QJQfr-k
120 Warren St #20,Cohen,1 BD,,https://www.youtube.com/watch?v=rtdTRjL-R6o
15 Melvin # 8,Donnie O'connel,2 bedroom,,https://www.youtube.com/watch?v=BHtcoKFBd80&list=UUmKG0Rcx-l-f-MZE1TcwALA
19 melvin St # 11,Donnie O'connel,3 bedroom,,https://www.youtube.com/watch?v=tguk9Ng5NPo
1125 commonwealth # 1,Rolls Realty,1 bed,,https://www.youtube.com/watch?v=P7K6gu62n3w&list=UUmKG0Rcx-l-f-MZE1TcwALA
88 west cedar # 1,Copley,1 bed,,https://www.youtube.com/watch?v=JvB1bupd3fg&list=UUmKG0Rcx-l-f-MZE1TcwALA
64 brighton ave #106,Moskow,studio,,https://www.youtube.com/watch?v=Jju3reGARRs&list=UUmKG0Rcx-l-f-MZE1TcwALA
64 brighton ave #406,moskow,1 bedroom,,https://www.youtube.com/watch?v=7lVJ0sZ0VOk&list=UUmKG0Rcx-l-f-MZE1TcwALA
64 brighton ave # 410,moskow,1 bedroom,,https://www.youtube.com/watch?v=7lVJ0sZ0VOk&list=UUmKG0Rcx-l-f-MZE1TcwALA
1126 Boylston #602,Hamilton,3 BD,,https://www.youtube.com/watch?v=c3hxEng_tPw
59 Fairbanks #2,Len Holt,4 BD,,https://www.youtube.com/watch?v=yY8Y-O-vn9g
1127 Comm ave # 24,Rolls Realty,2 Bed,,https://www.youtube.com/watch?v=jXUaVegIKrM&list=UUmKG0Rcx-l-f-MZE1TcwALA
1125 Comm ave # 28,Rolls Realty,1 Bed,,https://www.youtube.com/watch?v=UbpLwVlO1rw
1677 Beacon #1,Peter Strav,2 BD,,https://www.youtube.com/watch?v=siFJyDU9HtI&list=UUmKG0Rcx-l-f-MZE1TcwALA
1679 Beacon #3,Peter Strav,2 BD,,https://www.youtube.com/watch?v=ASVDmawaZz4&list=UUmKG0Rcx-l-f-MZE1TcwALA
1683 BEACON # 2,Peter Strav,3 BD,,https://www.youtube.com/watch?v=2LTo4v4f3mc&list=UUmKG0Rcx-l-f-MZE1TcwALA
Atrium #227,Hamilton,2 BD,,https://www.youtube.com/watch?v=yitJ_GMAHas
Atrium #242,Hamilton,1 BD,,https://www.youtube.com/watch?v=bU59_8IxUVQ
26 Waverly #110,Tisha Shum,2 BD,,https://www.youtube.com/watch?v=_RkHSmL0STg
111 Norway St # 7,Rolls Realty,1 BD,,https://www.youtube.com/watch?v=FudnpuZNgfI&list=UUmKG0Rcx-l-f-MZE1TcwALA
8 Roberts St #2R,Eric Berke,2 BD,,https://www.youtube.com/watch?v=TMDN9NJb9mQ
3 greencourt terrace,copley,3 bed,,https://www.youtube.com/watch?v=gS7BlRvveZw&list=UUmKG0Rcx-l-f-MZE1TcwALA
171 Cambridge St,Keegan,4 BD,,https://www.youtube.com/watch?v=3HUtexloZmA&list=UUmKG0Rcx-l-f-MZE1TcwALA
41 Easton St #3,Keegan,3 BD,,https://www.youtube.com/watch?v=2-iy7TXGgok&list=UUmKG0Rcx-l-f-MZE1TcwALA
39 Mount Hood Rd # 6,lan yu,2 BD,,https://www.youtube.com/watch?v=BJiWhwQApmE&list=UUmKG0Rcx-l-f-MZE1TcwALA
324 Saint Paul # 4,Main Street Realty,3 Bed,,https://www.youtube.com/watch?v=FRZdm239FjE&list=UUmKG0Rcx-l-f-MZE1TcwALA
(atrium)1079 Comm # 241,Hamilton,2 Bed,,https://www.youtube.com/watch?v=3NjU0BHzC5k&index=2&list=UUmKG0Rcx-l-f-MZE1TcwALA
1082 comm ave # 405,state Financial,1 bed,,https://www.youtube.com/watch?v=yj9BcOMDaq0&list=UUmKG0Rcx-l-f-MZE1TcwALA
1111 p1,hamilton,penthouse,,https://www.youtube.com/watch?v=3rn5725OgcU&list=UUmKG0Rcx-l-f-MZE1TcwALA
116 Warren St #17,Cohen,1 BD,,https://www.youtube.com/watch?v=Nv7drz4L9mc&list=UUmKG0Rcx-l-f-MZE1TcwALA
81 Winchester St #A,Cohen,2 BD,,https://www.youtube.com/watch?v=dpfKedsCDJ8&list=UUmKG0Rcx-l-f-MZE1TcwALA
"120 Mountfort St., #30",Taiyin Chang,3 BD,,https://www.youtube.com/watch?v=HQUpNRX2Nws
146 Oxford St #8,Cohen,2 BD,,https://www.youtube.com/watch?v=hFUs_1UT2nc&list=UUmKG0Rcx-l-f-MZE1TcwALA
81 Winchester St #6,Cohen,2 BD,,https://www.youtube.com/watch?v=W-Srak0seTQ&list=UUmKG0Rcx-l-f-MZE1TcwALA
87 Winchester St #4,Cohen,2 BD,,https://www.youtube.com/watch?v=pEYtiV8JCmI&list=UU0C_FbZJa76oyaNxn0zkpAA
